league,page_num,source_url,date_header,match_date,year,team1_raw,team2_raw,team1,team2,series_score,score1,score2,odd1_decimal,odd2_decimal,implied_prob1_vigfree,implied_prob2_vigfree
LCK,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/,17 Aug 2024 - Summer Season,2024-08-17,2024,T1,FearX,T1,BNK FEARX,2-0,2,0,1.29,4.51,0.777586,0.222414
LCK,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/,17 Aug 2024 - Summer Season,2024-08-17,2024,Dplus Kia,KT Rolster,Dplus Kia,KT Rolster,2-0,2,0,1.48,2.86,0.658986,0.341014
LCK,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/,16 Aug 2024 - Summer Season,2024-08-16,2024,Gen.G,Nongshim RedForce,Gen.G,Nongshim RedForce,2-0,2,0,1.02,17.0,0.943396,0.056604
LCK,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/,16 Aug 2024 - Summer Season,2024-08-16,2024,KRX,DN SOOPers,KRX,DN SOOPers,2-1,2,1,4.2,1.24,0.227941,0.772059
LCK,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/,15 Aug 2024 - Summer Season,2024-08-15,2024,OKSavingsBank Brion,Dplus Kia,HANJIN BRION,Dplus Kia,0-2,0,2,9.0,1.06,0.105368,0.894632
LCK,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/,15 Aug 2024 - Summer Season,2024-08-15,2024,Hanwha Life,FearX,Hanwha Life Esports,BNK FEARX,2-0,2,0,1.14,6.15,0.843621,0.156379
LCK,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/,14 Aug 2024 - Summer Season,2024-08-14,2024,DN SOOPers,T1,DN SOOPers,T1,1-2,1,2,3.87,1.26,0.245614,0.754386
LCK,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/,14 Aug 2024 - Summer Season,2024-08-14,2024,KT Rolster,KRX,KT Rolster,KRX,2-0,2,0,1.14,6.15,0.843621,0.156379
LCK,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/,11 Aug 2024 - Summer Season,2024-08-11,2024,OKSavingsBank Brion,T1,HANJIN BRION,T1,0-2,0,2,6.5,1.1,0.144737,0.855263
LCK,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/,11 Aug 2024 - Summer Season,2024-08-11,2024,Nongshim RedForce,Dplus Kia,Nongshim RedForce,Dplus Kia,1-2,1,2,7.95,1.09,0.120575,0.879425
LCK,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/,10 Aug 2024 - Summer Season,2024-08-10,2024,Hanwha Life,KRX,Hanwha Life Esports,KRX,2-0,2,0,1.02,12.0,0.921659,0.078341
LCK,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/,10 Aug 2024 - Summer Season,2024-08-10,2024,FearX,DN SOOPers,BNK FEARX,DN SOOPers,2-1,2,1,1.73,2.07,0.544737,0.455263
LCK,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/,09 Aug 2024 - Summer Season,2024-08-09,2024,Nongshim RedForce,T1,Nongshim RedForce,T1,2-0,2,0,7.95,1.09,0.120575,0.879425
LCK,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/,09 Aug 2024 - Summer Season,2024-08-09,2024,Gen.G,KT Rolster,Gen.G,KT Rolster,1-2,1,2,1.05,8.5,0.890052,0.109948
LCK,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/,08 Aug 2024 - Summer Season,2024-08-08,2024,Dplus Kia,FearX,Dplus Kia,BNK FEARX,2-1,2,1,1.31,3.8,0.74364,0.25636
LCK,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/,08 Aug 2024 - Summer Season,2024-08-08,2024,Hanwha Life,OKSavingsBank Brion,Hanwha Life Esports,HANJIN BRION,2-0,2,0,1.05,11.0,0.912863,0.087137
LCK,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/,07 Aug 2024 - Summer Season,2024-08-07,2024,DN SOOPers,KT Rolster,DN SOOPers,KT Rolster,2-0,2,0,2.88,1.45,0.334873,0.665127
LCK,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/,07 Aug 2024 - Summer Season,2024-08-07,2024,KRX,Gen.G,KRX,Gen.G,0-2,0,2,19.0,1.01,0.050475,0.949525
LCK,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/,04 Aug 2024 - Summer Season,2024-08-04,2024,DN SOOPers,Nongshim RedForce,DN SOOPers,Nongshim RedForce,2-0,2,0,1.33,3.47,0.722917,0.277083
LCK,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/,04 Aug 2024 - Summer Season,2024-08-04,2024,OKSavingsBank Brion,KT Rolster,HANJIN BRION,KT Rolster,2-0,2,0,10.6,1.06,0.090909,0.909091
LCK,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/,03 Aug 2024 - Summer Season,2024-08-03,2024,FearX,KRX,BNK FEARX,KRX,2-0,2,0,1.31,3.57,0.731557,0.268443
LCK,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/,03 Aug 2024 - Summer Season,2024-08-03,2024,Dplus Kia,KT Rolster,Dplus Kia,KT Rolster,2-0,2,0,1.48,2.86,0.658986,0.341014
LCK,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/,03 Aug 2024 - Summer Season,2024-08-03,2024,T1,Gen.G,T1,Gen.G,0-2,0,2,3.57,1.31,0.268443,0.731557
LCK,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/,02 Aug 2024 - Summer Season,2024-08-02,2024,Dplus Kia,DN SOOPers,Dplus Kia,DN SOOPers,2-1,2,1,1.16,5.3,0.820433,0.179567
LCK,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/,02 Aug 2024 - Summer Season,2024-08-02,2024,Nongshim RedForce,Hanwha Life,Nongshim RedForce,Hanwha Life Esports,0-2,0,2,11.9,1.04,0.080371,0.919629
LCK,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/,01 Aug 2024 - Summer Season,2024-08-01,2024,FearX,Gen.G,BNK FEARX,Gen.G,0-2,0,2,13.5,1.03,0.070888,0.929112
LCK,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/,01 Aug 2024 - Summer Season,2024-08-01,2024,KRX,OKSavingsBank Brion,KRX,HANJIN BRION,2-0,2,0,1.79,2.1,0.539846,0.460154
LCK,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/,31 Jul 2024 - Summer Season,2024-07-31,2024,KT Rolster,Hanwha Life,KT Rolster,Hanwha Life Esports,2-1,2,1,5.0,1.18,0.190939,0.809061
LCK,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/,31 Jul 2024 - Summer Season,2024-07-31,2024,T1,Dplus Kia,T1,Dplus Kia,2-1,2,1,1.62,2.42,0.59901,0.40099
LCK,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/,28 Jul 2024 - Summer Season,2024-07-28,2024,KT Rolster,Nongshim RedForce,KT Rolster,Nongshim RedForce,2-1,2,1,1.17,5.63,0.827941,0.172059
LCK,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/,28 Jul 2024 - Summer Season,2024-07-28,2024,KRX,T1,KRX,T1,0-2,0,2,10.6,1.06,0.090909,0.909091
LCK,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/,27 Jul 2024 - Summer Season,2024-07-27,2024,Gen.G,DN SOOPers,Gen.G,DN SOOPers,2-0,2,0,1.03,10.0,0.906618,0.093382
LCK,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/,27 Jul 2024 - Summer Season,2024-07-27,2024,Hanwha Life,Dplus Kia,Hanwha Life Esports,Dplus Kia,2-1,2,1,1.49,2.71,0.645238,0.354762
LCK,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/,26 Jul 2024 - Summer Season,2024-07-26,2024,KT Rolster,T1,KT Rolster,T1,1-2,1,2,2.7,1.5,0.357143,0.642857
LCK,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/,26 Jul 2024 - Summer Season,2024-07-26,2024,FearX,OKSavingsBank Brion,BNK FEARX,HANJIN BRION,2-0,2,0,1.31,3.8,0.74364,0.25636
LCK,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/,25 Jul 2024 - Summer Season,2024-07-25,2024,Dplus Kia,KRX,Dplus Kia,KRX,2-0,2,0,1.05,8.58,0.890966,0.109034
LCK,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/,25 Jul 2024 - Summer Season,2024-07-25,2024,DN SOOPers,Hanwha Life,DN SOOPers,Hanwha Life Esports,0-2,0,2,7.1,1.11,0.135201,0.864799
LCK,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/,24 Jul 2024 - Summer Season,2024-07-24,2024,OKSavingsBank Brion,Gen.G,HANJIN BRION,Gen.G,0-2,0,2,19.0,1.01,0.050475,0.949525
LCK,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/2/,24 Jul 2024 - Summer Season,2024-07-24,2024,FearX,Nongshim RedForce,BNK FEARX,Nongshim RedForce,2-0,2,0,1.5,2.71,0.643705,0.356295
LCK,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/2/,21 Jul 2024 - Summer Season,2024-07-21,2024,KRX,Nongshim RedForce,KRX,Nongshim RedForce,0-2,0,2,2.0,1.72,0.462366,0.537634
LCK,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/2/,21 Jul 2024 - Summer Season,2024-07-21,2024,KT Rolster,FearX,KT Rolster,BNK FEARX,1-2,1,2,1.22,4.51,0.787086,0.212914
LCK,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/2/,20 Jul 2024 - Summer Season,2024-07-20,2024,Gen.G,Dplus Kia,Gen.G,Dplus Kia,2-1,2,1,1.22,5.15,0.808477,0.191523
LCK,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/2/,20 Jul 2024 - Summer Season,2024-07-20,2024,T1,Hanwha Life,T1,Hanwha Life Esports,0-2,0,2,1.92,1.95,0.503876,0.496124
LCK,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/2/,19 Jul 2024 - Summer Season,2024-07-19,2024,DN SOOPers,OKSavingsBank Brion,DN SOOPers,HANJIN BRION,1-2,1,2,1.15,5.59,0.829377,0.170623
LCK,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/2/,19 Jul 2024 - Summer Season,2024-07-19,2024,KRX,KT Rolster,KRX,KT Rolster,0-2,0,2,6.15,1.14,0.156379,0.843621
LCK,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/2/,18 Jul 2024 - Summer Season,2024-07-18,2024,Nongshim RedForce,Gen.G,Nongshim RedForce,Gen.G,0-2,0,2,19.0,1.01,0.050475,0.949525
LCK,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/2/,18 Jul 2024 - Summer Season,2024-07-18,2024,FearX,T1,BNK FEARX,T1,2-1,2,1,9.45,1.07,0.101711,0.898289
LCK,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/2/,17 Jul 2024 - Summer Season,2024-07-17,2024,Hanwha Life,DN SOOPers,Hanwha Life Esports,DN SOOPers,2-0,2,0,1.22,4.8,0.797342,0.202658
LCK,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/2/,17 Jul 2024 - Summer Season,2024-07-17,2024,Dplus Kia,OKSavingsBank Brion,Dplus Kia,HANJIN BRION,2-0,2,0,1.03,13.5,0.929112,0.070888
LCK,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/2/,14 Jul 2024 - Summer Season,2024-07-14,2024,FearX,Hanwha Life,BNK FEARX,Hanwha Life Esports,0-2,0,2,9.45,1.07,0.101711,0.898289
LCK,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/2/,14 Jul 2024 - Summer Season,2024-07-14,2024,DN SOOPers,KRX,DN SOOPers,KRX,2-0,2,0,1.29,4.2,0.765027,0.234973
LCK,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/2/,13 Jul 2024 - Summer Season,2024-07-13,2024,Nongshim RedForce,OKSavingsBank Brion,Nongshim RedForce,HANJIN BRION,2-0,2,0,1.79,2.07,0.536269,0.463731
LCK,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/2/,13 Jul 2024 - Summer Season,2024-07-13,2024,Gen.G,Dplus Kia,Gen.G,Dplus Kia,2-0,2,0,1.17,5.63,0.827941,0.172059
LCK,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/2/,12 Jul 2024 - Summer Season,2024-07-12,2024,T1,Hanwha Life,T1,Hanwha Life Esports,1-2,1,2,1.62,2.43,0.6,0.4
LCK,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/2/,12 Jul 2024 - Summer Season,2024-07-12,2024,FearX,KT Rolster,BNK FEARX,KT Rolster,0-2,0,2,3.8,1.31,0.25636,0.74364
LCK,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/2/,11 Jul 2024 - Summer Season,2024-07-11,2024,DN SOOPers,Gen.G,DN SOOPers,Gen.G,0-2,0,2,8.58,1.07,0.110881,0.889119
LCK,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/2/,11 Jul 2024 - Summer Season,2024-07-11,2024,Dplus Kia,KRX,Dplus Kia,KRX,2-0,2,0,1.09,7.95,0.879425,0.120575
LCK,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/2/,10 Jul 2024 - Summer Season,2024-07-10,2024,Nongshim RedForce,KT Rolster,Nongshim RedForce,KT Rolster,0-2,0,2,4.0,1.2,0.230769,0.769231
LCK,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/2/,10 Jul 2024 - Summer Season,2024-07-10,2024,T1,OKSavingsBank Brion,T1,HANJIN BRION,2-1,2,1,1.02,15.5,0.938257,0.061743
LCK,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/2/,30 Jun 2024 - Summer Season,2024-06-30,2024,DN SOOPers,Dplus Kia,DN SOOPers,Dplus Kia,1-2,1,2,2.8,1.5,0.348837,0.651163
LCK,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/2/,30 Jun 2024 - Summer Season,2024-06-30,2024,FearX,OKSavingsBank Brion,BNK FEARX,HANJIN BRION,2-0,2,0,1.5,2.68,0.641148,0.358852
LCK,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/2/,29 Jun 2024 - Summer Season,2024-06-29,2024,Nongshim RedForce,Hanwha Life,Nongshim RedForce,Hanwha Life Esports,0-2,0,2,9.45,1.07,0.101711,0.898289
LCK,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/2/,29 Jun 2024 - Summer Season,2024-06-29,2024,T1,KT Rolster,T1,KT Rolster,1-2,1,2,1.13,5.8,0.836941,0.163059
LCK,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/2/,28 Jun 2024 - Summer Season,2024-06-28,2024,Gen.G,KRX,Gen.G,KRX,2-0,2,0,1.01,19.0,0.949525,0.050475
LCK,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/2/,28 Jun 2024 - Summer Season,2024-06-28,2024,FearX,DN SOOPers,BNK FEARX,DN SOOPers,0-2,0,2,3.58,1.33,0.270876,0.729124
LCK,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/2/,27 Jun 2024 - Summer Season,2024-06-27,2024,KT Rolster,OKSavingsBank Brion,KT Rolster,HANJIN BRION,2-1,2,1,1.18,5.63,0.826725,0.173275
LCK,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/2/,27 Jun 2024 - Summer Season,2024-06-27,2024,Dplus Kia,Nongshim RedForce,Dplus Kia,Nongshim RedForce,2-0,2,0,1.08,9.45,0.897436,0.102564
LCK,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/2/,26 Jun 2024 - Summer Season,2024-06-26,2024,Gen.G,Hanwha Life,Gen.G,Hanwha Life Esports,2-0,2,0,1.22,4.51,0.787086,0.212914
LCK,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/2/,26 Jun 2024 - Summer Season,2024-06-26,2024,T1,KRX,T1,KRX,2-0,2,0,1.04,11.9,0.919629,0.080371
LCK,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/2/,23 Jun 2024 - Summer Season,2024-06-23,2024,KT Rolster,Hanwha Life,KT Rolster,Hanwha Life Esports,0-2,0,2,2.93,1.43,0.327982,0.672018
LCK,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/2/,23 Jun 2024 - Summer Season,2024-06-23,2024,Gen.G,OKSavingsBank Brion,Gen.G,HANJIN BRION,2-0,2,0,1.01,19.0,0.949525,0.050475
LCK,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/2/,22 Jun 2024 - Summer Season,2024-06-22,2024,FearX,Dplus Kia,BNK FEARX,Dplus Kia,0-2,0,2,5.63,1.16,0.170839,0.829161
LCK,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/2/,22 Jun 2024 - Summer Season,2024-06-22,2024,Nongshim RedForce,KRX,Nongshim RedForce,KRX,2-1,2,1,2.5,1.62,0.393204,0.606796
LCK,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/2/,21 Jun 2024 - Summer Season,2024-06-21,2024,T1,DN SOOPers,T1,DN SOOPers,2-1,2,1,1.15,5.76,0.833575,0.166425
LCK,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/2/,21 Jun 2024 - Summer Season,2024-06-21,2024,Hanwha Life,OKSavingsBank Brion,Hanwha Life Esports,HANJIN BRION,2-0,2,0,1.07,9.45,0.898289,0.101711
LCK,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/2/,20 Jun 2024 - Summer Season,2024-06-20,2024,FearX,KRX,BNK FEARX,KRX,0-2,0,2,1.58,2.38,0.60101,0.39899
LCK,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/2/,20 Jun 2024 - Summer Season,2024-06-20,2024,KT Rolster,Gen.G,KT Rolster,Gen.G,0-2,0,2,7.95,1.09,0.120575,0.879425
LCK,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/2/,19 Jun 2024 - Summer Season,2024-06-19,2024,T1,Dplus Kia,T1,Dplus Kia,2-0,2,0,1.52,2.71,0.640662,0.359338
LCK,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/2/,19 Jun 2024 - Summer Season,2024-06-19,2024,Nongshim RedForce,DN SOOPers,Nongshim RedForce,DN SOOPers,0-2,0,2,4.2,1.33,0.240506,0.759494
LCK,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/2/,16 Jun 2024 - Summer Season,2024-06-16,2024,T1,Gen.G,T1,Gen.G,0-2,0,2,2.82,1.43,0.336471,0.663529
LCK,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/2/,16 Jun 2024 - Summer Season,2024-06-16,2024,Hanwha Life,KRX,Hanwha Life Esports,KRX,2-1,2,1,1.04,13.5,0.928473,0.071527
LCK,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/2/,15 Jun 2024 - Summer Season,2024-06-15,2024,KT Rolster,Dplus Kia,KT Rolster,Dplus Kia,1-2,1,2,2.71,1.5,0.356295,0.643705
LCK,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/2/,15 Jun 2024 - Summer Season,2024-06-15,2024,DN SOOPers,OKSavingsBank Brion,DN SOOPers,HANJIN BRION,2-1,2,1,1.25,4.2,0.770642,0.229358
LCK,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/2/,14 Jun 2024 - Summer Season,2024-06-14,2024,T1,Nongshim RedForce,T1,Nongshim RedForce,2-0,2,0,1.03,13.5,0.929112,0.070888
LCK,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/2/,14 Jun 2024 - Summer Season,2024-06-14,2024,FearX,Gen.G,BNK FEARX,Gen.G,0-2,0,2,13.5,1.03,0.070888,0.929112
LCK,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/2/,13 Jun 2024 - Summer Season,2024-06-13,2024,OKSavingsBank Brion,KRX,HANJIN BRION,KRX,1-2,1,2,2.34,1.63,0.410579,0.589421
LCK,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/2/,13 Jun 2024 - Summer Season,2024-06-13,2024,DN SOOPers,KT Rolster,DN SOOPers,KT Rolster,2-0,2,0,5.08,1.25,0.197472,0.802528
LCK,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/2/,12 Jun 2024 - Summer Season,2024-06-12,2024,Nongshim RedForce,FearX,Nongshim RedForce,BNK FEARX,1-2,1,2,2.3,1.55,0.402597,0.597403
LCK,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/3/,12 Jun 2024 - Summer Season,2024-06-12,2024,Hanwha Life,Dplus Kia,Hanwha Life Esports,Dplus Kia,1-2,1,2,1.33,3.47,0.722917,0.277083
LCK,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/3/,14 Apr 2024 - Spring - Play Offs,2024-04-14,2024,Gen.G,T1,Gen.G,T1,3-2,3,2,1.58,2.4,0.603015,0.396985
LCK,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/3/,13 Apr 2024 - Spring - Play Offs,2024-04-13,2024,Hanwha Life,T1,Hanwha Life Esports,T1,1-3,1,3,1.95,1.73,0.470109,0.529891
LCK,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/3/,07 Apr 2024 - Spring - Play Offs,2024-04-07,2024,Dplus Kia,T1,Dplus Kia,T1,0-3,0,3,3.23,1.36,0.296296,0.703704
LCK,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/3/,06 Apr 2024 - Spring - Play Offs,2024-04-06,2024,Gen.G,Hanwha Life,Gen.G,Hanwha Life Esports,3-1,3,1,1.45,2.63,0.644608,0.355392
LCK,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/3/,04 Apr 2024 - Spring - Play Offs,2024-04-04,2024,T1,Hanwha Life,T1,Hanwha Life Esports,0-3,0,3,1.5,2.71,0.643705,0.356295
LCK,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lck-2024/results/#/page/3/,03 Apr 2024 - Spring - Play Offs,2024-04-03,2024,Gen.G,Dplus Kia,Gen.G,Dplus Kia,3-2,3,2,1.09,7.95,0.879425,0.120575
